Date,SBIN.NS,HDFCBANK.NS,AXISBANK.NS,ICICIBANK.NS,INDUSINDBK.NS
2019-03-27,290.65625,1094.4578857421875,755.0682373046875,378.2424011230469,1733.2099609375
2019-03-28,300.2569580078125,1096.0523681640625,776.3489379882812,385.3127136230469,1749.3963623046875
2019-04-01,303.78662109375,1100.336181640625,761.3331298828125,383.1003112792969,1674.4195556640625
2019-04-02,309.6694030761719,1092.2685546875,763.1231689453125,382.0420837402344,1704.67919921875
2019-04-03,301.6687927246094,1091.2691650390625,757.2560424804688,377.1842041015625,1703.7667236328125
2019-04-04,302.8924255371094,1087.08056640625,757.9024658203125,373.961669921875,1667.7911376953125
2019-04-05,298.4215087890625,1097.38525390625,757.9521484375,375.69317626953125,1698.339111328125
2019-04-08,294.4212341308594,1089.674560546875,750.3944702148438,372.3744201660156,1682.056396484375
2019-04-09,296.25665283203125,1088.651123046875,759.1454467773438,382.0420837402344,1697.5224609375
2019-04-10,292.6329040527344,1064.9005126953125,756.609619140625,379.2043151855469,1678.6463623046875
2019-04-11,296.3978271484375,1074.4913330078125,748.1072998046875,375.21221923828125,1672.114013671875
2019-04-12,296.7272644042969,1078.179931640625,760.0901489257812,379.5891418457031,1668.4156494140625
2019-04-15,297.0567321777344,1089.388916015625,758.5984497070312,377.8094787597656,1680.0390625
2019-04-16,297.1979064941406,1097.123291015625,766.8024291992188,391.5174560546875,1743.6806640625
2019-04-18,292.53875732421875,1091.6973876953125,766.9019775390625,389.0163269042969,1694.8328857421875
2019-04-22,291.8327941894531,1079.822021484375,751.28955078125,379.4929504394531,1624.4189453125
2019-04-23,287.3148193359375,1068.6844482421875,749.0520629882812,381.4168701171875,1586.330078125
2019-04-24,292.4916687011719,1085.0814208984375,748.6542358398438,385.84185791015625,1632.3441162109375
2019-04-25,288.20904541015625,1077.3232421875,736.7708129882812,380.3586120605469,1617.1661376953125
2019-04-26,294.1388854980469,1085.652587890625,755.6649169921875,391.7098083496094,1631.959716796875
2019-04-30,291.73870849609375,1103.0252685546875,762.576171875,391.9984130859375,1543.2459716796875
2019-05-02,290.04443359375,1121.27880859375,748.156982421875,380.5029602050781,1499.82568359375
2019-05-03,291.7857360839844,1127.0615234375,753.0794677734375,386.5152587890625,1495.3106689453125
2019-05-06,290.60919189453125,1108.260986328125,743.2843627929688,386.0342712402344,1468.0770263671875
2019-05-07,287.50311279296875,1105.3577880859375,737.7154541015625,371.7972717285156,1456.1173095703125
2019-05-08,280.72613525390625,1098.170654296875,731.4009399414062,367.66082763671875,1430.13232421875
2019-05-09,281.71441650390625,1090.3885498046875,726.9259643554688,366.8912353515625,1418.41259765625
2019-05-10,289.9503173828125,1093.053955078125,730.9534301757812,370.4505310058594,1383.2056884765625
2019-05-13,288.867919921875,1088.62744140625,728.0198364257812,361.9852600097656,1338.4404296875
2019-05-14,296.1625061035156,1088.960693359375,727.2741088867188,365.9292907714844,1376.289306640625
2019-05-15,293.7623596191406,1088.3895263671875,717.9263916015625,362.70672607421875,1324.70361328125
2019-05-16,297.1979064941406,1099.7886962890625,727.771240234375,367.94940185546875,1304.7225341796875
2019-05-17,300.49224853515625,1124.27734375,744.7760009765625,374.8755187988281,1319.4681396484375
2019-05-20,324.44696044921875,1157.7138671875,778.0396118164062,392.1907958984375,1435.7999267578125
2019-05-21,317.717041015625,1144.0775146484375,768.6422119140625,384.9280090332031,1390.74658203125
2019-05-22,321.0584716796875,1145.05322265625,774.8077392578125,389.93017578125,1459.0950927734375
2019-05-23,322.09381103515625,1109.998291015625,772.0729370117188,395.2209777832031,1535.8011474609375
2019-05-24,334.47119140625,1129.6318359375,788.7794189453125,415.3259582519531,1583.9765625
2019-05-27,340.4481201171875,1146.290771484375,809.3639526367188,418.9332580566406,1549.2978515625
2019-05-28,338.8949890136719,1150.02685546875,803.8947143554688,417.7789001464844,1555.8782958984375
2019-05-29,328.16485595703125,1150.360107421875,800.21533203125,407.19732666015625,1545.311279296875
2019-05-30,332.77691650390625,1161.140869140625,803.04931640625,409.9870300292969,1524.417724609375
2019-05-31,331.7886047363281,1154.382080078125,803.7952880859375,407.5821533203125,1542.1412353515625
2019-06-03,334.5653381347656,1169.4940185546875,808.1209716796875,406.81256103515625,1597.1851806640625
2019-06-04,331.6944885253906,1167.2093505859375,818.21435546875,403.1571350097656,1573.505859375
2019-06-06,317.105224609375,1153.429931640625,803.1985473632812,395.8943176269531,1462.6976318359375
2019-06-07,321.9526062011719,1164.9959716796875,799.5191040039062,400.7522277832031,1491.083984375
2019-06-10,324.0704345703125,1161.4500732421875,809.612548828125,400.271240234375,1490.5555419921875
2019-06-11,326.7059326171875,1165.3529052734375,810.2589111328125,405.321533203125,1527.9720458984375
2019-06-12,323.7880554199219,1155.1910400390625,809.0159912109375,402.0989685058594,1508.0389404296875
2019-06-13,326.14117431640625,1163.5919189453125,815.5792236328125,403.6380920410156,1430.2283935546875
2019-06-14,323.59979248046875,1159.0225830078125,796.7347412109375,401.8584899902344,1370.6214599609375
2019-06-17,317.99945068359375,1152.7874755859375,773.36572265625,398.44354248046875,1344.54052734375
2019-06-18,320.07012939453125,1150.5267333984375,771.4265747070312,406.091064453125,1353.522216796875
2019-06-19,318.9406433105469,1155.8099365234375,766.40478515625,403.83050537109375,1326.9609375
2019-06-20,324.8704833984375,1162.0357666015625,767.100830078125,416.91314697265625,1379.074951171875
2019-06-21,328.87078857421875,1156.217041015625,766.7527465820312,414.4120178222656,1391.6112060546875
2019-06-24,332.4475402832031,1158.0128173828125,758.5984497070312,413.1134033203125,1404.00341796875
2019-06-25,335.6007080078125,1163.1612548828125,777.293701171875,417.1535949707031,1392.5718994140625
2019-06-26,337.10662841796875,1181.9351806640625,784.2049560546875,421.9634094238281,1378.3065185546875
2019-06-27,340.8716125488281,1179.2532958984375,795.9890747070312,424.1759033203125,1393.0999755859375
2019-06-28,340.0245361328125,1170.3692626953125,804.0437622070312,420.4723815917969,1354.963134765625
2019-07-01,340.306884765625,1190.38818359375,805.9332275390625,422.3001403808594,1377.1536865234375
2019-07-02,343.0835876464844,1194.9140625,798.126953125,420.13568115234375,1360.775146484375
2019-07-03,344.6365966796875,1192.3516845703125,801.7069091796875,419.3661804199219,1412.697021484375
2019-07-04,345.8131408691406,1189.5501708984375,805.3410034179688,419.60662841796875,1434.31103515625
2019-07-05,348.8722229003906,1184.0902099609375,802.6029052734375,419.7509765625,1472.207763671875
2019-07-08,334.4241027832031,1154.0140380859375,779.503662109375,409.69842529296875,1418.364501953125
2019-07-09,338.3773498535156,1139.4306640625,782.789306640625,412.1994934082031,1433.3502197265625
2019-07-10,333.3887634277344,1144.0284423828125,765.912841796875,414.50823974609375,1428.69140625
2019-07-11,341.8599548339844,1152.84033203125,763.0752563476562,410.32373046875,1480.5650634765625
2019-07-12,342.2364501953125,1146.494873046875,752.521240234375,410.8046875,1450.0653076171875
2019-07-15,338.8949890136719,1146.90185546875,746.4974975585938,406.2353515625,1417.0196533203125
2019-07-16,342.9423522949219,1145.20166015625,757.7484741210938,408.4479064941406,1415.1944580078125
2019-07-17,350.5194091796875,1148.195068359375,749.3350830078125,408.54412841796875,1442.14013671875
2019-07-18,342.28350830078125,1155.115478515625,737.1881103515625,402.7242126464844,1413.5133056640625
2019-07-19,335.0830078125,1137.75439453125,726.08642578125,394.6918640136719,1366.1544189453125
2019-07-22,330.235595703125,1100.20703125,724.2942504882812,396.8133850097656,1362.55224609375
2019-07-23,322.09381103515625,1084.043212890625,724.841796875,398.2150573730469,1360.9671630859375
2019-07-24,319.6465759277344,1092.3763427734375,709.2098388671875,394.8800354003906,1308.3729248046875
2019-07-25,321.2466735839844,1094.8428955078125,720.0128784179688,395.3634033203125,1336.85546875
2019-07-26,322.4703369140625,1090.6524658203125,726.6837158203125,401.8883361816406,1359.766357421875
2019-07-29,323.59979248046875,1074.8477783203125,717.1254272460938,415.0348815917969,1375.905029296875
2019-07-30,308.3045654296875,1078.6553955078125,704.5303344726562,411.16827392578125,1284.6455078125
2019-07-31,312.681396484375,1078.367919921875,671.1755981445312,410.4432373046875,1357.2205810546875
2019-08-01,298.5156555175781,1066.440185546875,666.396484375,403.14495849609375,1343.5797119140625
2019-08-02,290.3268127441406,1062.8643798828125,670.9266967773438,396.9100646972656,1328.449951171875
2019-08-05,282.6086120605469,1046.0166015625,659.576171875,389.2250671386719,1333.5411376953125
2019-08-06,283.6910095214844,1050.7445068359375,676.0543823242188,396.5716857910156,1361.3033447265625
2019-08-07,272.8667297363281,1048.296630859375,657.0869750976562,394.78338623046875,1370.189208984375
2019-08-08,277.0552978515625,1071.8880615234375,657.236328125,400.58331298828125,1365.5538330078125
2019-08-09,274.23150634765625,1095.3355712890625,657.933349609375,406.1416320800781,1364.92626953125
2019-08-13,266.70159912109375,1065.7442626953125,646.632568359375,396.5716857910156,1326.34619140625
2019-08-14,272.72552490234375,1070.112060546875,660.3229370117188,403.38665771484375,1352.8065185546875
2019-08-16,273.8079528808594,1069.27197265625,672.7189331054688,404.9816589355469,1389.74462890625
2019-08-19,269.9959411621094,1059.264404296875,682.0283813476562,409.28326416015625,1393.028076171875
2019-08-20,267.031005859375,1065.8642578125,669.4331665039062,402.9999694824219,1356.66943359375
2019-08-21,261.1011962890625,1068.38427734375,661.8164672851562,398.3116760253906,1320.310546875
2019-08-22,252.77114868164062,1043.5447998046875,658.2817993164062,385.79345703125,1289.8427734375
2019-08-23,255.17135620117188,1038.07275390625,661.0198974609375,382.216796875,1265.55517578125
2019-08-26,263.7366638183594,1082.927734375,680.7340087890625,397.925048828125,1302.2518310546875
2019-08-27,268.91351318359375,1084.7518310546875,679.9873046875,404.6433410644531,1338.5623779296875
2019-08-28,268.1605224609375,1078.7760009765625,675.2578735351562,399.1816711425781,1319.0069580078125
